Date,Investment,Adj Close,Units Purchased,Cumulative Units Purchased,Total Invested,Acquired Value
2014-10-20,30000.0,26429.849609375,1.13508023857081,1.13508023857081,30000.0,30000.000000000007
2014-10-21,0.0,26575.650390625,0.0,1.13508023857081,30000.0,30165.495585565066
2014-10-22,0.0,26787.23046875,0.0,1.13508023857081,30000.0,30405.65595112002
2014-10-23,0.0,26752.900390625,0.0,1.13508023857081,30000.0,30366.688557851743
2014-10-24,0.0,26752.900390625,0.0,1.13508023857081,30000.0,30366.688557851743
2014-10-25,0.0,26752.900390625,0.0,1.13508023857081,30000.0,30366.688557851743
2014-10-26,0.0,26752.900390625,0.0,1.13508023857081,30000.0,30366.688557851743
2014-10-27,0.0,26752.900390625,0.0,1.13508023857081,30000.0,30366.688557851743
2014-10-28,0.0,26880.8203125,0.0,1.13508023857081,30000.0,30511.88793329158
2014-10-29,0.0,27098.169921875,0.0,1.13508023857081,30000.0,30758.597179754226
2014-10-30,0.0,27346.330078125,0.0,1.13508023857081,30000.0,31040.278869114245
2014-10-31,0.0,27865.830078125,0.0,1.13508023857081,30000.0,31629.95305305178
2014-11-01,0.0,27860.380859375,0.0,1.13508023857081,30000.0,31623.767752533007
2014-11-02,0.0,27860.380859375,0.0,1.13508023857081,30000.0,31623.767752533007
2014-11-03,0.0,27860.380859375,0.0,1.13508023857081,30000.0,31623.767752533007
2014-11-04,0.0,27915.880859375,0.0,1.13508023857081,30000.0,31686.764705773687
2014-11-05,0.0,27915.880859375,0.0,1.13508023857081,30000.0,31686.764705773687
2014-11-06,0.0,27868.630859375,0.0,1.13508023857081,30000.0,31633.132164501214
2014-11-07,0.0,27868.630859375,0.0,1.13508023857081,30000.0,31633.132164501214
2014-11-08,0.0,27874.73046875,0.0,1.13508023857081,30000.0,31640.05571056578
2014-11-09,0.0,27874.73046875,0.0,1.13508023857081,30000.0,31640.05571056578
2014-11-10,0.0,27874.73046875,0.0,1.13508023857081,30000.0,31640.05571056578
2014-11-11,0.0,27910.060546875,0.0,1.13508023857081,30000.0,31680.15818407263
2014-11-12,0.0,28008.900390625,0.0,1.13508023857081,30000.0,31792.349337496682
2014-11-13,0.0,27940.640625,0.0,1.13508023857081,30000.0,31714.869026446268
2014-11-14,0.0,28046.66015625,0.0,1.13508023857081,30000.0,31835.209701270684
2014-11-15,0.0,28177.880859375,0.0,1.13508023857081,30000.0,31984.15572827924
2014-11-16,0.0,28177.880859375,0.0,1.13508023857081,30000.0,31984.15572827924
2014-11-17,0.0,28177.880859375,0.0,1.13508023857081,30000.0,31984.15572827924
2014-11-18,0.0,28163.2890625,0.0,1.13508023857081,30000.0,31967.592868001186
2014-11-19,0.0,28032.849609375,0.0,1.13508023857081,30000.0,31819.533622429015
2014-11-20,30000.0,28067.560546875,1.0688495692348352,2.203929807805645,60000.0,61858.93332164753
2014-11-21,0.0,28334.630859375,0.0,2.203929807805645,60000.0,62447.537544146246
2014-11-22,0.0,28499.5390625,0.0,2.203929807805645,60000.0,62810.983648565096
2014-11-23,0.0,28499.5390625,0.0,2.203929807805645,60000.0,62810.983648565096
2014-11-24,0.0,28499.5390625,0.0,2.203929807805645,60000.0,62810.983648565096
2014-11-25,0.0,28338.05078125,0.0,2.203929807805645,60000.0,62455.074811906925
2014-11-26,0.0,28386.189453125,0.0,2.203929807805645,60000.0,62561.16906576041
2014-11-27,0.0,28438.91015625,0.0,2.203929807805645,60000.0,62677.36179486607
2014-11-28,0.0,28693.990234375,0.0,2.203929807805645,60000.0,63239.54038242315
2014-11-29,0.0,28559.619140625,0.0,2.203929807805645,60000.0,62943.39592360008
2014-11-30,0.0,28559.619140625,0.0,2.203929807805645,60000.0,62943.39592360008
2014-12-01,0.0,28559.619140625,0.0,2.203929807805645,60000.0,62943.39592360008
2014-12-02,0.0,28444.009765625,0.0,2.203929807805645,60000.0,62688.600975975794
2014-12-03,0.0,28442.7109375,0.0,2.203929807805645,60000.0,62685.73844995589
2014-12-04,0.0,28562.8203125,0.0,2.203929807805645,60000.0,62950.4510817153
2014-12-05,0.0,28458.099609375,0.0,2.203929807805645,60000.0,62719.65400260375
2014-12-06,0.0,28119.400390625,0.0,2.203929807805645,60000.0,61973.184698520134
2014-12-07,0.0,28119.400390625,0.0,2.203929807805645,60000.0,61973.184698520134
2014-12-08,0.0,28119.400390625,0.0,2.203929807805645,60000.0,61973.184698520134
2014-12-09,0.0,27797.009765625,0.0,2.203929807805645,60000.0,61262.658390325545
2014-12-10,0.0,27831.099609375,0.0,2.203929807805645,60000.0,61337.79001310961
2014-12-11,0.0,27602.009765625,0.0,2.203929807805645,60000.0,60832.892077803444
2014-12-12,0.0,27350.6796875,0.0,2.203929807805645,60000.0,60278.97822702563
2014-12-13,0.0,27319.560546875,0.0,2.203929807805645,60000.0,60210.3938254089
2014-12-14,0.0,27319.560546875,0.0,2.203929807805645,60000.0,60210.3938254089
2014-12-15,0.0,27319.560546875,0.0,2.203929807805645,60000.0,60210.3938254089
2014-12-16,0.0,26781.439453125,0.0,2.203929807805645,60000.0,59024.4127066843
2014-12-17,0.0,26710.130859375,0.0,2.203929807805645,60000.0,58867.253571365974
2014-12-18,0.0,27126.5703125,0.0,2.203929807805645,60000.0,59785.05689525444
2014-12-19,0.0,27371.83984375,0.0,2.203929807805645,60000.0,60325.613726122836
2014-12-20,0.0,27701.7890625,0.0,2.203929807805645,60000.0,61052.798644388145
2014-12-21,0.0,27701.7890625,0.0,2.203929807805645,60000.0,61052.798644388145
2014-12-22,30000.0,27701.7890625,1.0829625455711485,3.2868923533767935,90000.0,91052.79864438814
2014-12-23,0.0,27506.4609375,0.0,3.2868923533767935,90000.0,90410.77612392622
2014-12-24,0.0,27208.609375,0.0,3.2868923533767935,90000.0,89431.77010070364
2014-12-25,0.0,27403.5390625,0.0,3.2868923533767935,90000.0,90072.48299999352
2014-12-26,0.0,27403.5390625,0.0,3.2868923533767935,90000.0,90072.48299999352
2014-12-27,0.0,27403.5390625,0.0,3.2868923533767935,90000.0,90072.48299999352
2014-12-28,0.0,27403.5390625,0.0,3.2868923533767935,90000.0,90072.48299999352
2014-12-29,0.0,27403.5390625,0.0,3.2868923533767935,90000.0,90072.48299999352
2014-12-30,0.0,27403.5390625,0.0,3.2868923533767935,90000.0,90072.48299999352
2014-12-31,0.0,27499.419921875,0.0,3.2868923533767935,90000.0,90387.6330635084
2015-01-01,0.0,27887.900390625,0.0,3.2868923533767935,90000.0,91664.52654567901
2015-01-02,0.0,27887.900390625,0.0,3.2868923533767935,90000.0,91664.52654567901
2015-01-03,0.0,27842.3203125,0.0,3.2868923533767935,90000.0,91514.70973542363
2015-01-04,0.0,27842.3203125,0.0,3.2868923533767935,90000.0,91514.70973542363
2015-01-05,0.0,27842.3203125,0.0,3.2868923533767935,90000.0,91514.70973542363
2015-01-06,0.0,26987.4609375,0.0,3.2868923533767935,90000.0,88704.87899252366
2015-01-07,0.0,26908.8203125,0.0,3.2868923533767935,90000.0,88446.39572354639
2015-01-08,0.0,27274.7109375,0.0,3.2868923533767935,90000.0,89649.03882103115
2015-01-09,0.0,27458.380859375,0.0,3.2868923533767935,90000.0,90252.7420827874
2015-01-10,0.0,27585.26953125,0.0,3.2868923533767935,90000.0,90669.81148810347
2015-01-11,0.0,27585.26953125,0.0,3.2868923533767935,90000.0,90669.81148810347
2015-01-12,0.0,27585.26953125,0.0,3.2868923533767935,90000.0,90669.81148810347
2015-01-13,0.0,27425.73046875,0.0,3.2868923533767935,90000.0,90145.42376350732
2015-01-14,0.0,27346.8203125,0.0,3.2868923533767935,90000.0,89886.05457432542
2015-01-15,0.0,28075.55078125,0.0,3.2868923533767935,90000.0,92281.31317973249
2015-01-16,0.0,28121.890625,0.0,3.2868923533767935,90000.0,92433.62725781104
2015-01-17,0.0,28262.009765625,0.0,3.2868923533767935,90000.0,92894.18378969308
2015-01-18,0.0,28262.009765625,0.0,3.2868923533767935,90000.0,92894.18378969308
2015-01-19,0.0,28262.009765625,0.0,3.2868923533767935,90000.0,92894.18378969308
2015-01-20,30000.0,28784.669921875,1.0422214352786934,4.329113788655487,120000.0,124612.11146068592
2015-01-21,0.0,28888.859375,0.0,4.329113788655487,120000.0,125063.15945884184
2015-01-22,0.0,29006.01953125,0.0,4.329113788655487,120000.0,125570.35910674474
2015-01-23,0.0,29278.83984375,0.0,4.329113788655487,120000.0,126751.42928341379
2015-01-24,0.0,29571.0390625,0.0,4.329113788655487,120000.0,128016.39295033878
2015-01-25,0.0,29571.0390625,0.0,4.329113788655487,120000.0,128016.39295033878
2015-01-26,0.0,29571.0390625,0.0,4.329113788655487,120000.0,128016.39295033878
2015-01-27,0.0,29571.0390625,0.0,4.329113788655487,120000.0,128016.39295033878
2015-01-28,0.0,29559.1796875,0.0,4.329113788655487,120000.0,127965.05236650145
2015-01-29,0.0,29681.76953125,0.0,4.329113788655487,120000.0,128495.7577494287
2015-01-30,0.0,29182.94921875,0.0,4.329113788655487,120000.0,126336.3078565235
2015-01-31,0.0,29122.26953125,0.0,4.329113788655487,120000.0,126073.61858467595
2015-02-01,0.0,29122.26953125,0.0,4.329113788655487,120000.0,126073.61858467595
2015-02-02,0.0,29122.26953125,0.0,4.329113788655487,120000.0,126073.61858467595
2015-02-03,0.0,29000.140625,0.0,4.329113788655487,120000.0,125544.90865263566
2015-02-04,0.0,28883.109375,0.0,4.329113788655487,120000.0,125038.26705455707
2015-02-05,0.0,28850.970703125,0.0,4.329113788655487,120000.0,124899.13508699393
2015-02-06,0.0,28717.91015625,0.0,4.329113788655487,120000.0,124323.10083879133
2015-02-07,0.0,28227.390625,0.0,4.329113788655487,120000.0,122199.58597245213
2015-02-08,0.0,28227.390625,0.0,4.329113788655487,120000.0,122199.58597245213
2015-02-09,0.0,28227.390625,0.0,4.329113788655487,120000.0,122199.58597245213
2015-02-10,0.0,28355.619140625,0.0,4.329113788655487,120000.0,122754.70180754314
2015-02-11,0.0,28533.970703125,0.0,4.329113788655487,120000.0,123526.80601599014
2015-02-12,0.0,28805.099609375,0.0,4.329113788655487,120000.0,124700.5539025401
2015-02-13,0.0,29094.9296875,0.0,4.329113788655487,120000.0,125955.26129011813
2015-02-14,0.0,29135.880859375,0.0,4.329113788655487,120000.0,126132.5435729438
2015-02-15,0.0,29135.880859375,0.0,4.329113788655487,120000.0,126132.5435729438
2015-02-16,0.0,29135.880859375,0.0,4.329113788655487,120000.0,126132.5435729438
2015-02-17,0.0,29320.259765625,0.0,4.329113788655487,120000.0,126930.74083832788
2015-02-18,0.0,29320.259765625,0.0,4.329113788655487,120000.0,126930.74083832788
2015-02-19,0.0,29462.26953125,0.0,4.329113788655487,120000.0,127545.5172728188
2015-02-20,30000.0,29231.41015625,1.0262932865585914,5.355407075214078,150000.0,156546.1007692659
2015-02-21,0.0,28975.109375,0.0,5.355407075214078,150000.0,155173.50575197677
2015-02-22,0.0,28975.109375,0.0,5.355407075214078,150000.0,155173.50575197677
2015-02-23,0.0,28975.109375,0.0,5.355407075214078,150000.0,155173.50575197677
2015-02-24,0.0,29004.66015625,0.0,5.355407075214078,150000.0,155331.7622149611
2015-02-25,0.0,29007.990234375,0.0,5.355407075214078,150000.0,155349.59613891275
2015-02-26,0.0,28746.650390625,0.0,5.355407075214078,150000.0,153950.01489065867
2015-02-27,0.0,29220.119140625,0.0,5.355407075214078,150000.0,156485.63278430144
2015-02-28,0.0,29459.140625,0.0,5.355407075214078,150000.0,157765.69013285148
2015-03-01,0.0,29459.140625,0.0,5.355407075214078,150000.0,157765.69013285148
2015-03-02,0.0,29459.140625,0.0,5.355407075214078,150000.0,157765.69013285148
2015-03-03,0.0,29593.73046875,0.0,5.355407075214078,150000.0,158486.4735343222
