Date,Investment,Adj Close,Units Purchased
2014-10-27,30000.0,26752.900390625,1.1213737412378988
2014-10-28,0.0,28499.5390625,0.0
2014-10-29,0.0,28499.5390625,0.0
2014-10-30,0.0,28499.5390625,0.0
2014-10-31,0.0,28499.5390625,0.0
2014-11-01,0.0,28499.5390625,0.0
2014-11-02,0.0,28499.5390625,0.0
2014-11-03,0.0,28499.5390625,0.0
2014-11-04,0.0,28499.5390625,0.0
2014-11-05,0.0,28499.5390625,0.0
2014-11-06,0.0,28499.5390625,0.0
2014-11-07,0.0,28499.5390625,0.0
2014-11-08,0.0,28499.5390625,0.0
2014-11-09,0.0,28499.5390625,0.0
2014-11-10,0.0,28499.5390625,0.0
2014-11-11,0.0,28499.5390625,0.0
2014-11-12,0.0,28499.5390625,0.0
2014-11-13,0.0,28499.5390625,0.0
2014-11-14,0.0,28499.5390625,0.0
2014-11-15,0.0,28499.5390625,0.0
2014-11-16,0.0,28499.5390625,0.0
2014-11-17,0.0,28499.5390625,0.0
2014-11-18,0.0,28499.5390625,0.0
2014-11-19,0.0,28499.5390625,0.0
2014-11-20,0.0,28499.5390625,0.0
2014-11-21,0.0,28499.5390625,0.0
2014-11-22,0.0,28499.5390625,0.0
2014-11-23,0.0,28499.5390625,0.0
2014-11-24,30000.0,28499.5390625,1.0526486036917813
2014-11-25,0.0,27208.609375,0.0
2014-11-26,0.0,27208.609375,0.0
2014-11-27,0.0,27208.609375,0.0
2014-11-28,0.0,27208.609375,0.0
2014-11-29,0.0,27208.609375,0.0
2014-11-30,0.0,27208.609375,0.0
2014-12-01,0.0,27208.609375,0.0
2014-12-02,0.0,27208.609375,0.0
2014-12-03,0.0,27208.609375,0.0
2014-12-04,0.0,27208.609375,0.0
2014-12-05,0.0,27208.609375,0.0
2014-12-06,0.0,27208.609375,0.0
2014-12-07,0.0,27208.609375,0.0
2014-12-08,0.0,27208.609375,0.0
2014-12-09,0.0,27208.609375,0.0
2014-12-10,0.0,27208.609375,0.0
2014-12-11,0.0,27208.609375,0.0
2014-12-12,0.0,27208.609375,0.0
2014-12-13,0.0,27208.609375,0.0
2014-12-14,0.0,27208.609375,0.0
2014-12-15,0.0,27208.609375,0.0
2014-12-16,0.0,27208.609375,0.0
2014-12-17,0.0,27208.609375,0.0
2014-12-18,0.0,27208.609375,0.0
2014-12-19,0.0,27208.609375,0.0
2014-12-20,0.0,27208.609375,0.0
2014-12-21,0.0,27208.609375,0.0
2014-12-22,0.0,27208.609375,0.0
2014-12-23,0.0,27208.609375,0.0
2014-12-24,30000.0,27208.609375,1.1025921827362777
2014-12-25,0.0,29571.0390625,0.0
