Date,Investment,Adj Close,Units Purchased
2014-10-13,30000.0,26384.0703125,1.137049729047564
2014-10-14,0.0,27940.640625,0.0
2014-10-15,0.0,27940.640625,0.0
2014-10-16,0.0,27940.640625,0.0
2014-10-17,0.0,27940.640625,0.0
2014-10-18,0.0,27940.640625,0.0
2014-10-19,0.0,27940.640625,0.0
2014-10-20,0.0,27940.640625,0.0
2014-10-21,0.0,27940.640625,0.0
2014-10-22,0.0,27940.640625,0.0
2014-10-23,0.0,27940.640625,0.0
2014-10-24,0.0,27940.640625,0.0
2014-10-25,0.0,27940.640625,0.0
2014-10-26,0.0,27940.640625,0.0
2014-10-27,0.0,27940.640625,0.0
2014-10-28,0.0,27940.640625,0.0
2014-10-29,0.0,27940.640625,0.0
2014-10-30,0.0,27940.640625,0.0
2014-10-31,0.0,27940.640625,0.0
2014-11-01,0.0,27940.640625,0.0
2014-11-02,0.0,27940.640625,0.0
2014-11-03,0.0,27940.640625,0.0
2014-11-04,0.0,27940.640625,0.0
2014-11-05,0.0,27940.640625,0.0
2014-11-06,0.0,27940.640625,0.0
2014-11-07,0.0,27940.640625,0.0
2014-11-08,0.0,27940.640625,0.0
2014-11-09,0.0,27940.640625,0.0
2014-11-10,0.0,27940.640625,0.0
2014-11-11,0.0,27940.640625,0.0
2014-11-12,0.0,27940.640625,0.0
2014-11-13,30000.0,27940.640625,1.073704801641426
2014-11-14,0.0,27319.560546875,0.0
2014-11-15,0.0,27319.560546875,0.0
2014-11-16,0.0,27319.560546875,0.0
2014-11-17,0.0,27319.560546875,0.0
2014-11-18,0.0,27319.560546875,0.0
2014-11-19,0.0,27319.560546875,0.0
2014-11-20,0.0,27319.560546875,0.0
2014-11-21,0.0,27319.560546875,0.0
2014-11-22,0.0,27319.560546875,0.0
2014-11-23,0.0,27319.560546875,0.0
2014-11-24,0.0,27319.560546875,0.0
2014-11-25,0.0,27319.560546875,0.0
2014-11-26,0.0,27319.560546875,0.0
2014-11-27,0.0,27319.560546875,0.0
2014-11-28,0.0,27319.560546875,0.0
2014-11-29,0.0,27319.560546875,0.0
2014-11-30,0.0,27319.560546875,0.0
2014-12-01,0.0,27319.560546875,0.0
2014-12-02,0.0,27319.560546875,0.0
2014-12-03,0.0,27319.560546875,0.0
2014-12-04,0.0,27319.560546875,0.0
2014-12-05,0.0,27319.560546875,0.0
2014-12-06,0.0,27319.560546875,0.0
2014-12-07,0.0,27319.560546875,0.0
2014-12-08,0.0,27319.560546875,0.0
2014-12-09,0.0,27319.560546875,0.0
2014-12-10,0.0,27319.560546875,0.0
2014-12-11,0.0,27319.560546875,0.0
2014-12-12,0.0,27319.560546875,0.0
2014-12-13,0.0,27319.560546875,0.0
2014-12-14,0.0,27319.560546875,0.0
2014-12-15,30000.0,27319.560546875,1.0981142961112385
2014-12-16,0.0,27425.73046875,0.0
2014-12-17,0.0,27425.73046875,0.0
2014-12-18,0.0,27425.73046875,0.0
2014-12-19,0.0,27425.73046875,0.0
2014-12-20,0.0,27425.73046875,0.0
2014-12-21,0.0,27425.73046875,0.0
2014-12-22,0.0,27425.73046875,0.0
2014-12-23,0.0,27425.73046875,0.0
2014-12-24,0.0,27425.73046875,0.0
2014-12-25,0.0,27425.73046875,0.0
2014-12-26,0.0,27425.73046875,0.0
2014-12-27,0.0,27425.73046875,0.0
2014-12-28,0.0,27425.73046875,0.0
2014-12-29,0.0,27425.73046875,0.0
2014-12-30,0.0,27425.73046875,0.0
2014-12-31,0.0,27425.73046875,0.0
2015-01-01,0.0,27425.73046875,0.0
2015-01-02,0.0,27425.73046875,0.0
2015-01-03,0.0,27425.73046875,0.0
2015-01-04,0.0,27425.73046875,0.0
2015-01-05,0.0,27425.73046875,0.0
2015-01-06,0.0,27425.73046875,0.0
2015-01-07,0.0,27425.73046875,0.0
2015-01-08,0.0,27425.73046875,0.0
2015-01-09,0.0,27425.73046875,0.0
2015-01-10,0.0,27425.73046875,0.0
2015-01-11,0.0,27425.73046875,0.0
2015-01-12,0.0,27425.73046875,0.0
2015-01-13,30000.0,27425.73046875,1.0938632987071475
2015-01-14,0.0,29094.9296875,0.0
2015-01-15,0.0,29094.9296875,0.0
2015-01-16,0.0,29094.9296875,0.0
2015-01-17,0.0,29094.9296875,0.0
2015-01-18,0.0,29094.9296875,0.0
2015-01-19,0.0,29094.9296875,0.0
2015-01-20,0.0,29094.9296875,0.0
2015-01-21,0.0,29094.9296875,0.0
2015-01-22,0.0,29094.9296875,0.0
2015-01-23,0.0,29094.9296875,0.0
2015-01-24,0.0,29094.9296875,0.0
2015-01-25,0.0,29094.9296875,0.0
2015-01-26,0.0,29094.9296875,0.0
2015-01-27,0.0,29094.9296875,0.0
2015-01-28,0.0,29094.9296875,0.0
2015-01-29,0.0,29094.9296875,0.0
2015-01-30,0.0,29094.9296875,0.0
2015-01-31,0.0,29094.9296875,0.0
2015-02-01,0.0,29094.9296875,0.0
2015-02-02,0.0,29094.9296875,0.0
2015-02-03,0.0,29094.9296875,0.0
2015-02-04,0.0,29094.9296875,0.0
2015-02-05,0.0,29094.9296875,0.0
2015-02-06,0.0,29094.9296875,0.0
2015-02-07,0.0,29094.9296875,0.0
2015-02-08,0.0,29094.9296875,0.0
2015-02-09,0.0,29094.9296875,0.0
2015-02-10,0.0,29094.9296875,0.0
2015-02-11,0.0,29094.9296875,0.0
2015-02-12,0.0,29094.9296875,0.0
2015-02-13,30000.0,29094.9296875,1.0311074926875952
2015-02-14,0.0,28503.30078125,0.0
2015-02-15,0.0,28503.30078125,0.0
2015-02-16,0.0,28503.30078125,0.0
2015-02-17,0.0,28503.30078125,0.0
2015-02-18,0.0,28503.30078125,0.0
2015-02-19,0.0,28503.30078125,0.0
2015-02-20,0.0,28503.30078125,0.0
2015-02-21,0.0,28503.30078125,0.0
2015-02-22,0.0,28503.30078125,0.0
2015-02-23,0.0,28503.30078125,0.0
2015-02-24,0.0,28503.30078125,0.0
2015-02-25,0.0,28503.30078125,0.0
2015-02-26,0.0,28503.30078125,0.0
2015-02-27,0.0,28503.30078125,0.0
2015-02-28,0.0,28503.30078125,0.0
2015-03-01,0.0,28503.30078125,0.0
2015-03-02,0.0,28503.30078125,0.0
2015-03-03,0.0,28503.30078125,0.0
2015-03-04,0.0,28503.30078125,0.0
2015-03-05,0.0,28503.30078125,0.0
2015-03-06,0.0,28503.30078125,0.0
2015-03-07,0.0,28503.30078125,0.0
2015-03-08,0.0,28503.30078125,0.0
2015-03-09,0.0,28503.30078125,0.0
2015-03-10,0.0,28503.30078125,0.0
2015-03-11,0.0,28503.30078125,0.0
2015-03-12,0.0,28503.30078125,0.0
2015-03-13,30000.0,28503.30078125,1.0525096805537189
2015-03-14,0.0,29044.439453125,0.0
2015-03-15,0.0,29044.439453125,0.0
2015-03-16,0.0,29044.439453125,0.0
2015-03-17,0.0,29044.439453125,0.0
2015-03-18,0.0,29044.439453125,0.0
2015-03-19,0.0,29044.439453125,0.0
2015-03-20,0.0,29044.439453125,0.0
2015-03-21,0.0,29044.439453125,0.0
2015-03-22,0.0,29044.439453125,0.0
2015-03-23,0.0,29044.439453125,0.0
2015-03-24,0.0,29044.439453125,0.0
2015-03-25,0.0,29044.439453125,0.0
2015-03-26,0.0,29044.439453125,0.0
2015-03-27,0.0,29044.439453125,0.0
2015-03-28,0.0,29044.439453125,0.0
2015-03-29,0.0,29044.439453125,0.0
2015-03-30,0.0,29044.439453125,0.0
2015-03-31,0.0,29044.439453125,0.0
2015-04-01,0.0,29044.439453125,0.0
2015-04-02,0.0,29044.439453125,0.0
2015-04-03,0.0,29044.439453125,0.0
2015-04-04,0.0,29044.439453125,0.0
2015-04-05,0.0,29044.439453125,0.0
2015-04-06,0.0,29044.439453125,0.0
2015-04-07,0.0,29044.439453125,0.0
2015-04-08,0.0,29044.439453125,0.0
2015-04-09,0.0,29044.439453125,0.0
2015-04-10,0.0,29044.439453125,0.0
2015-04-11,0.0,29044.439453125,0.0
2015-04-12,0.0,29044.439453125,0.0
2015-04-13,30000.0,29044.439453125,1.0328999479716998
2015-04-14,0.0,27251.099609375,0.0
2015-04-15,0.0,27251.099609375,0.0
2015-04-16,0.0,27251.099609375,0.0
2015-04-17,0.0,27251.099609375,0.0
2015-04-18,0.0,27251.099609375,0.0
2015-04-19,0.0,27251.099609375,0.0
2015-04-20,0.0,27251.099609375,0.0
2015-04-21,0.0,27251.099609375,0.0
2015-04-22,0.0,27251.099609375,0.0
2015-04-23,0.0,27251.099609375,0.0
2015-04-24,0.0,27251.099609375,0.0
2015-04-25,0.0,27251.099609375,0.0
2015-04-26,0.0,27251.099609375,0.0
2015-04-27,0.0,27251.099609375,0.0
2015-04-28,0.0,27251.099609375,0.0
2015-04-29,0.0,27251.099609375,0.0
2015-04-30,0.0,27251.099609375,0.0
2015-05-01,0.0,27251.099609375,0.0
2015-05-02,0.0,27251.099609375,0.0
2015-05-03,0.0,27251.099609375,0.0
2015-05-04,0.0,27251.099609375,0.0
2015-05-05,0.0,27251.099609375,0.0
2015-05-06,0.0,27251.099609375,0.0
2015-05-07,0.0,27251.099609375,0.0
2015-05-08,0.0,27251.099609375,0.0
2015-05-09,0.0,27251.099609375,0.0
2015-05-10,0.0,27251.099609375,0.0
2015-05-11,0.0,27251.099609375,0.0
2015-05-12,0.0,27251.099609375,0.0
2015-05-13,30000.0,27251.099609375,1.1008730080631064
2015-05-14,0.0,26586.55078125,0.0
2015-05-15,0.0,26586.55078125,0.0
2015-05-16,0.0,26586.55078125,0.0
2015-05-17,0.0,26586.55078125,0.0
2015-05-18,0.0,26586.55078125,0.0
2015-05-19,0.0,26586.55078125,0.0
2015-05-20,0.0,26586.55078125,0.0
2015-05-21,0.0,26586.55078125,0.0
2015-05-22,0.0,26586.55078125,0.0
2015-05-23,0.0,26586.55078125,0.0
2015-05-24,0.0,26586.55078125,0.0
2015-05-25,0.0,26586.55078125,0.0
2015-05-26,0.0,26586.55078125,0.0
2015-05-27,0.0,26586.55078125,0.0
2015-05-28,0.0,26586.55078125,0.0
2015-05-29,0.0,26586.55078125,0.0
2015-05-30,0.0,26586.55078125,0.0
2015-05-31,0.0,26586.55078125,0.0
2015-06-01,0.0,26586.55078125,0.0
2015-06-02,0.0,26586.55078125,0.0
2015-06-03,0.0,26586.55078125,0.0
2015-06-04,0.0,26586.55078125,0.0
2015-06-05,0.0,26586.55078125,0.0
2015-06-06,0.0,26586.55078125,0.0
2015-06-07,0.0,26586.55078125,0.0
2015-06-08,0.0,26586.55078125,0.0
2015-06-09,0.0,26586.55078125,0.0
2015-06-10,0.0,26586.55078125,0.0
2015-06-11,0.0,26586.55078125,0.0
2015-06-12,0.0,26586.55078125,0.0
2015-06-13,0.0,26586.55078125,0.0
2015-06-14,0.0,26586.55078125,0.0
2015-06-15,30000.0,26586.55078125,1.1283900738698798
2015-06-16,0.0,27961.189453125,0.0
2015-06-17,0.0,27961.189453125,0.0
2015-06-18,0.0,27961.189453125,0.0
2015-06-19,0.0,27961.189453125,0.0
2015-06-20,0.0,27961.189453125,0.0
2015-06-21,0.0,27961.189453125,0.0
2015-06-22,0.0,27961.189453125,0.0
2015-06-23,0.0,27961.189453125,0.0
2015-06-24,0.0,27961.189453125,0.0
2015-06-25,0.0,27961.189453125,0.0
2015-06-26,0.0,27961.189453125,0.0
2015-06-27,0.0,27961.189453125,0.0
2015-06-28,0.0,27961.189453125,0.0
2015-06-29,0.0,27961.189453125,0.0
2015-06-30,0.0,27961.189453125,0.0
2015-07-01,0.0,27961.189453125,0.0
2015-07-02,0.0,27961.189453125,0.0
2015-07-03,0.0,27961.189453125,0.0
2015-07-04,0.0,27961.189453125,0.0
2015-07-05,0.0,27961.189453125,0.0
2015-07-06,0.0,27961.189453125,0.0
2015-07-07,0.0,27961.189453125,0.0
2015-07-08,0.0,27961.189453125,0.0
2015-07-09,0.0,27961.189453125,0.0
2015-07-10,0.0,27961.189453125,0.0
2015-07-11,0.0,27961.189453125,0.0
2015-07-12,0.0,27961.189453125,0.0
2015-07-13,30000.0,27961.189453125,1.0729157302228836
2015-07-14,0.0,27549.529296875,0.0
2015-07-15,0.0,27549.529296875,0.0
2015-07-16,0.0,27549.529296875,0.0
2015-07-17,0.0,27549.529296875,0.0
