Date,Investment,Adj Close,Units Purchased
2014-10-14,30000,26349.330078125,1.1385488705424718
2014-11-14,30000,28046.66015625,1.069646076676075
2014-12-15,30000,27319.560546875,1.0981142961112385
2015-01-14,30000,27346.8203125,1.0970196775047831
2015-02-16,30000,29135.880859375,1.0296582466408237
2015-03-16,30000,28437.7109375,1.054937229861207
2015-04-15,30000,28799.689453125,1.041677898951954
2015-05-14,30000,27206.060546875,1.1026954802335733
2015-06-15,30000,26586.55078125,1.1283900738698798
2015-07-14,30000,27932.900390625,1.07400232630582
2015-08-14,30000,28067.310546875,1.0688590896479815
2015-09-14,30000,25856.69921875,1.1602409010600039
2015-10-14,30000,26779.66015625,1.1202532005619354
2015-11-16,30000,25760.099609375,1.164591770021027
2015-12-14,30000,25150.349609375,1.1928263609034386
2016-01-14,30000,24772.970703125,1.210997274388882
2016-02-15,30000,23554.119140625,1.2736625734501554
2016-03-14,30000,24804.279296875,1.2094687227529966
2016-04-18,30000,25816.359375,1.1620538575648798
2016-05-16,30000,25653.23046875,1.1694433586656894
2016-06-14,30000,26395.7109375,1.1365482850995856
2016-07-14,30000,27942.109375,1.0736483633852356
2016-08-16,30000,28064.609375,1.068961965553814
2016-09-14,30000,28372.23046875,1.0573719268579491
2016-10-14,30000,27673.599609375,1.0840656952280572
2016-11-15,30000,26304.630859375,1.1404835962298998
2016-12-14,30000,26602.83984375,1.1276991545339894
2017-01-16,30000,27288.169921875,1.0993774989634288
2017-02-14,30000,28339.310546875,1.0586002066062303
2017-03-14,30000,29442.630859375,1.0189306839897265
2017-04-17,30000,29413.66015625,1.0199342700172394
2017-05-15,30000,30322.119140625,0.9893767602742042
2017-06-14,30000,31155.91015625,0.9628991690355699
2017-07-14,30000,32020.75,0.9368924837800489
2017-08-14,30000,31449.029296875,0.9539245143881441
2017-09-14,30000,32241.9296875,0.930465399892948
2017-10-16,30000,32633.640625,0.9192967571328092
2017-11-14,30000,32941.87109375,0.9106950820924026
2017-12-14,30000,33246.69921875,0.9023452163660514
2018-01-15,30000,34843.51171875,0.8609924350379526
2018-02-14,30000,34155.94921875,0.8783242944842949
2018-03-14,30000,33835.73828125,0.8866364833133975
2018-04-16,30000,34305.4296875,0.8744971356802802
2018-05-14,30000,35556.7109375,0.8437225831357873
2018-06-14,30000,35599.8203125,0.8427008826633385
2018-07-16,30000,36323.76953125,0.8259054714624388
2018-08-14,30000,37852.0,0.7925604987847406
2018-09-14,30000,38090.640625,0.7875950498010297
2018-10-15,30000,34865.1015625,0.8604592746193869
2018-11-14,30000,35141.98828125,0.853679642708392
2018-12-14,30000,35962.9296875,0.8341923269512551
2019-01-14,30000,35853.55859375,0.8367370262997996
2019-02-14,30000,35876.21875,0.8362085260169733
2019-03-14,30000,37754.890625,0.7945990440807958
2019-04-15,30000,38905.83984375,0.7710924663362415
2019-05-14,30000,37318.53125,0.8038901584584737
2019-06-14,30000,39452.0703125,0.7604163675662616
2019-07-15,30000,38896.7109375,0.7712734387286522
2019-08-14,30000,37311.53125,0.8040409759382362
2019-09-16,30000,37123.30859375,0.8081176257293708
2019-10-14,30000,38214.46875,0.7850429688362474
2019-11-14,30000,40286.48046875,0.7446666884507529
2019-12-16,30000,40938.71875,0.7328026112199714
2020-01-14,30000,41952.62890625,0.7150922548153037
2020-02-14,30000,41257.73828125,0.7271363203550546
2020-03-16,30000,31390.0703125,0.9557162408793187
2020-04-15,30000,30379.810546875,0.987497929050974
2020-05-14,30000,31122.890625,0.9639207476410299
2020-06-15,30000,33228.80078125,0.9028312576639265
2020-07-14,30000,36033.05859375,0.8325687901832334
2020-08-14,30000,37877.33984375,0.7920302778324647
2020-09-14,30000,38756.62890625,0.7740611308730755
2020-10-14,30000,40794.73828125,0.7353889561239946
2020-11-17,30000,43952.7109375,0.68255175528671
2020-12-14,30000,46253.4609375,0.6486001132009885
2021-01-14,30000,49584.16015625,0.6050319276451142
2021-02-15,30000,52154.12890625,0.5752181203894077
2021-03-15,30000,50395.078125,0.5952962296355205
2021-04-15,30000,48803.6796875,0.6147077472866016
2021-05-14,30000,48732.55078125,0.6156049605255343
2021-06-14,30000,52551.53125,0.5708682370696858
2021-07-14,30000,52904.05078125,0.5670643279102638
2021-08-16,30000,55582.578125,0.5397374683220489
2021-09-14,30000,58247.08984375,0.5150471908635457
2021-10-14,30000,61305.94921875,0.4893489193512839
2021-11-15,30000,60718.7109375,0.4940816354102132
2021-12-14,30000,58117.08984375,0.516199281152173
2022-01-14,30000,61223.03125,0.49001167350726366
2022-02-14,30000,56405.83984375,0.531859823080431
2022-03-14,30000,56486.01953125,0.5311048689384631
2022-04-18,30000,57166.73828125,0.5247806836976676
