Date,Investment,Adj Close,Units Purchased
2014-10-28,30000,26880.8203125,1.1160373698138049
2014-11-28,30000,28693.990234375,1.0455150975851528
2014-12-30,30000,27403.5390625,1.094749110017439
2015-01-28,30000,29559.1796875,1.0149131443145702
2015-03-02,30000,29459.140625,1.0183596453774693
2015-03-30,30000,27975.859375,1.0723531169451341
2015-04-28,30000,27396.380859375,1.0950351491311687
2015-05-28,30000,27506.7109375,1.0906429368514898
2015-06-29,30000,27645.150390625,1.0851812913332377
2015-07-28,30000,27459.23046875,1.092528795886743
2015-08-28,30000,26392.380859375,1.1366916899179074
2015-09-28,30000,25616.83984375,1.1711046398769365
2015-10-28,30000,27039.759765625,1.1094773126697037
2015-11-30,30000,26145.669921875,1.147417529925299
2015-12-28,30000,26034.130859375,1.152333456493973
2016-01-28,30000,24469.5703125,1.2260125378938445
2016-02-29,30000,23002.0,1.3042344143987479
2016-03-28,30000,24966.400390625,1.201614951719878
2016-04-28,30000,25603.099609375,1.171733128320721
2016-05-30,30000,26725.599609375,1.1225192489030773
2016-06-28,30000,26524.55078125,1.1310276372788477
2016-07-28,30000,28208.619140625,1.0635047341539352
2016-08-29,30000,27902.66015625,1.0751663042880235
2016-09-28,30000,28292.810546875,1.0603400447013407
2016-10-28,30000,27941.509765625,1.0736714032864272
2016-11-28,30000,26350.169921875,1.1385125822317768
2016-12-28,30000,26210.6796875,1.1445716157565782
2017-01-30,30000,27849.560546875,1.0772162795712876
2017-02-28,30000,28743.3203125,1.0437207557734203
2017-03-28,30000,29409.51953125,1.0200778686004226
2017-04-28,30000,29918.400390625,1.0027274054865771
2017-05-29,30000,31109.279296875,0.9643424945242486
2017-06-28,30000,30834.3203125,0.9729418289735489
2017-07-28,30000,32309.880859375,0.9285085305814501
2017-08-28,30000,31750.8203125,0.9448574778456758
2017-09-28,30000,31282.48046875,0.9590032360115704
2017-10-30,30000,33266.16015625,0.9018173380724147
2017-11-28,30000,33618.58984375,0.8923634256948845
2017-12-28,30000,33848.03125,0.8863144736076785
2018-01-29,30000,36283.25,0.8268278062191231
2018-02-28,30000,34184.0390625,0.8776025543719348
2018-03-28,30000,32968.6796875,0.9099545472964279
2018-04-30,30000,35160.359375,0.8532335998058893
2018-05-28,30000,35165.48046875,0.8531093447353767
2018-06-28,30000,35037.640625,0.8562220362119488
2018-07-30,30000,37494.3984375,0.8001195178529793
2018-08-28,30000,38896.62890625,0.7712750653098251
2018-09-28,30000,36227.140625,0.8281084149185456
2018-10-29,30000,34067.3984375,0.8806073071601859
2018-11-28,30000,35716.94921875,0.8399373590466449
2018-12-28,30000,36076.71875,0.8315612128666774
2019-01-28,30000,35656.69921875,0.8413566218217015
2019-02-28,30000,35867.44140625,0.8364131597848632
2019-03-28,30000,38545.71875,0.7782965520652018
2019-04-30,30000,39031.55078125,0.7686089688860485
2019-05-28,30000,39749.73046875,0.7547220986463057
2019-06-28,30000,39394.640625,0.7615249060290165
2019-07-29,30000,37686.37109375,0.7960437455060584
2019-08-28,30000,37451.83984375,0.8010287378446758
2019-09-30,30000,38667.328125,0.77584879676762
2019-10-29,30000,39831.83984375,0.7531663141266444
2019-11-28,30000,41130.171875,0.7293915544815602
2019-12-30,30000,41558.0,0.7218826700033688
2020-01-28,30000,40966.859375,0.7322992403539599
2020-02-28,30000,38297.2890625,0.7833452637088991
2020-03-30,30000,28440.3203125,1.0548404402750167
2020-04-28,30000,32114.51953125,0.934156899679212
2020-05-28,30000,32200.58984375,0.9316599523664587
2020-06-29,30000,34961.51953125,0.8580862732005914
2020-07-28,30000,38492.94921875,0.7793635096524881
2020-08-28,30000,39467.30859375,0.7601227717045486
2020-09-28,30000,37981.62890625,0.7898555397413038
2020-10-28,30000,39922.4609375,0.7514566811641707
2020-12-01,30000,44655.44140625,0.6718106249824503
2020-12-28,30000,47353.75,0.6335295515138717
2021-01-28,30000,46874.359375,0.6400087467862061
2021-03-01,30000,49849.83984375,0.601807349713307
2021-03-30,30000,50136.578125,0.5983655271647041
2021-04-28,30000,49733.83984375,0.6032110147587985
2021-05-28,30000,51422.87890625,0.5833979084425349
2021-06-28,30000,52735.58984375,0.5688757836763909
2021-07-28,30000,52443.7109375,0.5720418990897235
2021-08-30,30000,56889.76171875,0.5273356592406407
2021-09-28,30000,59667.6015625,0.5027854181230313
2021-10-28,30000,59984.69921875,0.5001275390345311
2021-11-29,30000,57260.578125,0.5239206620392466
2021-12-28,30000,57897.48046875,0.5181572627532974
2022-01-28,30000,57200.23046875,0.5244734112809177
2022-02-28,30000,56247.28125,0.5333591123570972
2022-03-28,30000,57593.48828125,0.5208922205492931
2022-04-28,30000,57521.05859375,0.5215481205218931
2022-05-30,30000,55925.73828125,0.5364256408941852
2022-06-28,30000,53177.44921875,0.5641489097491763
