Date,Investment,Adj Close,Units Purchased
2014-10-07,30000,26271.970703125,1.1419013951789905
2014-11-07,30000,27868.630859375,1.076479147877048
2014-12-08,30000,28119.400390625,1.0668790793278078
2015-01-06,30000,26987.4609375,1.1116273616653567
2015-02-06,30000,28717.91015625,1.044644259863421
2015-03-09,30000,28844.779296875,1.0400495594448924
2015-04-06,30000,28504.4609375,1.052466842498063
2015-05-06,30000,26717.369140625,1.1228650486541958
2015-06-08,30000,26523.08984375,1.1310899362303866
2015-07-06,30000,28208.759765625,1.0634994324194924
2015-08-06,30000,28298.130859375,1.0601406908845776
2015-09-07,30000,24893.810546875,1.2051188364075502
2015-10-06,30000,26932.880859375,1.1138800990744135
2015-11-06,30000,26265.240234375,1.1421940074523698
2015-12-07,30000,25530.109375,1.1750830973476782
2016-01-06,30000,25406.330078125,1.1808080863213761
2016-02-08,30000,24287.419921875,1.2352073664679317
2016-03-08,30000,24659.23046875,1.216582976424111
2016-04-06,30000,24900.630859375,1.204788752920495
2016-05-06,30000,25228.5,1.189131339556454
2016-06-06,30000,26777.44921875,1.1203456966690284
2016-07-07,30000,27201.490234375,1.1028807518085342
2016-08-08,30000,28182.5703125,1.0644877194431732
2016-09-06,30000,28978.01953125,1.0352674366737828
2016-10-06,30000,28106.2109375,1.067379735628941
2016-11-07,30000,27458.990234375,1.0925383542488754
2016-12-06,30000,26392.759765625,1.1366753710641968
2017-01-06,30000,26759.23046875,1.1211084726459022
2017-02-06,30000,28439.279296875,1.054879052553786
2017-03-06,30000,29048.189453125,1.0327666049001414
2017-04-06,30000,29927.33984375,1.0024278855598043
2017-05-08,30000,29926.150390625,1.0024677283382941
2017-06-06,30000,31190.560546875,0.9618294597467796
2017-07-06,30000,31369.33984375,0.9563478271914343
2017-08-07,30000,32273.669921875,0.9295503136959979
2017-09-06,30000,31661.970703125,0.9475089305492609
2017-10-06,30000,31814.220703125,0.9429745358198639
2017-11-06,30000,33731.19140625,0.8893845354789736
2017-12-06,30000,32597.1796875,0.9203250185323261
2018-01-08,30000,34352.7890625,0.8732915381461249
2018-02-06,30000,34195.94140625,0.8772970933479519
2018-03-06,30000,33317.19921875,0.9004358320466754
2018-04-06,30000,33626.96875,0.8921410735245056
2018-05-07,30000,35208.140625,0.8520756696449374
2018-06-06,30000,35178.87890625,0.8527844244254781
2018-07-06,30000,35657.859375,0.8413292476281745
2018-08-06,30000,37691.890625,0.7959271743217312
2018-09-06,30000,38242.80859375,0.7844612125298476
2018-10-08,30000,34474.37890625,0.8702114715853859
2018-11-06,30000,34991.91015625,0.8573410215687131
2018-12-06,30000,35312.12890625,0.8495664500899069
2019-01-07,30000,35850.16015625,0.8368163452896011
2019-02-06,30000,36975.23046875,0.8113539691214314
2019-03-06,30000,36636.1015625,0.8188644184431297
2019-04-08,30000,38700.53125,0.7751831572079517
2019-05-06,30000,38600.33984375,0.7771952299237974
2019-06-06,30000,39529.71875,0.7589226776373156
2019-07-08,30000,38720.5703125,0.774781976553564
2019-08-06,30000,36976.8515625,0.8113183987363716
2019-09-06,30000,36981.76953125,0.8112105066970814
2019-10-07,30000,37531.98046875,0.7993183313355579
2019-11-06,30000,40469.78125,0.7412938511991586
2019-12-06,30000,40445.1484375,0.7417453306262204
2020-01-06,30000,40676.62890625,0.737524244428979
2020-02-06,30000,41306.03125,0.7262861885333028
2020-03-06,30000,37576.62109375,0.7983687496848887
2020-04-07,30000,30067.2109375,0.9977646434303564
2020-05-06,30000,31685.75,0.9467978507688788
2020-06-08,30000,34370.578125,0.8728395516332328
2020-07-06,30000,36487.28125,0.8222043126329123
2020-08-06,30000,38025.44921875,0.7889453146869669
2020-09-07,30000,38417.23046875,0.7808996024427922
2020-10-06,30000,39574.5703125,0.7580625579281203
2020-11-06,30000,41893.05859375,0.7161090884033873
2020-12-07,30000,45426.96875,0.6604006568234866
2021-01-06,30000,48174.05859375,0.6227418007892765
2021-02-08,30000,51348.76953125,0.5842399004662128
2021-03-08,30000,50441.0703125,0.5947534383021524
2021-04-06,30000,49201.390625,0.60973886345311
2021-05-06,30000,48949.76171875,0.6128732591666248
2021-06-07,30000,52328.51171875,0.5733012274692805
2021-07-06,30000,52861.1796875,0.567524224342917
2021-08-06,30000,54277.71875,0.5527129859340303
2021-09-06,30000,58296.91015625,0.5146070335390444
2021-10-06,30000,59189.73046875,0.506844680021628
2021-11-08,30000,60545.609375,0.4954942283954839
2021-12-06,30000,56747.140625,0.5286609980624024
2022-01-06,30000,59601.83984375,0.5033401666567157
2022-02-07,30000,57621.19140625,0.5206417859097927
2022-03-07,30000,52842.75,0.5677221567764736
2022-04-06,30000,59610.41015625,0.5032678003953405
2022-05-06,30000,54835.578125,0.5470900649868912
2022-06-06,30000,55675.3203125,0.5388383907198558
2022-07-06,30000,53750.96875,0.5581294755734053
2022-08-08,30000,58853.0703125,0.5097440089481313
2022-09-06,30000,59196.98828125,0.5067825386228673
2022-10-06,30000,58222.1015625,0.5152682434143284
2022-11-07,30000,61185.1484375,0.49031506445791645
2022-12-06,30000,62626.359375,0.47903151802842603
2023-01-06,30000,59900.37109375,0.5008316217782196
2023-02-06,30000,60506.8984375,0.49581123433368846
2023-03-06,30000,60224.4609375,0.498136463705894
