Date,Investment,Adj Close,Units Purchased,Cumulative Units Purchased,Total Invested,Acquired Value
2014-10-20,30000.0,26429.849609375,1.13508023857081,1.13508023857081,30000.0,30000.000000000007
2014-10-21,0.0,26575.650390625,0.0,1.13508023857081,30000.0,30165.495585565066
2014-10-22,0.0,26787.23046875,0.0,1.13508023857081,30000.0,30405.65595112002
2014-10-23,0.0,26752.900390625,0.0,1.13508023857081,30000.0,30366.688557851743
2014-10-24,0.0,26752.900390625,0.0,1.13508023857081,30000.0,30366.688557851743
2014-10-25,0.0,26752.900390625,0.0,1.13508023857081,30000.0,30366.688557851743
2014-10-26,0.0,26752.900390625,0.0,1.13508023857081,30000.0,30366.688557851743
2014-10-27,0.0,26752.900390625,0.0,1.13508023857081,30000.0,30366.688557851743
2014-10-28,0.0,26880.8203125,0.0,1.13508023857081,30000.0,30511.88793329158
2014-10-29,0.0,27098.169921875,0.0,1.13508023857081,30000.0,30758.597179754226
2014-10-30,0.0,27346.330078125,0.0,1.13508023857081,30000.0,31040.278869114245
2014-10-31,0.0,27865.830078125,0.0,1.13508023857081,30000.0,31629.95305305178
2014-11-01,0.0,27860.380859375,0.0,1.13508023857081,30000.0,31623.767752533007
2014-11-02,0.0,27860.380859375,0.0,1.13508023857081,30000.0,31623.767752533007
2014-11-03,0.0,27860.380859375,0.0,1.13508023857081,30000.0,31623.767752533007
2014-11-04,0.0,27915.880859375,0.0,1.13508023857081,30000.0,31686.764705773687
2014-11-05,0.0,27915.880859375,0.0,1.13508023857081,30000.0,31686.764705773687
2014-11-06,0.0,27868.630859375,0.0,1.13508023857081,30000.0,31633.132164501214
2014-11-07,0.0,27868.630859375,0.0,1.13508023857081,30000.0,31633.132164501214
2014-11-08,0.0,27874.73046875,0.0,1.13508023857081,30000.0,31640.05571056578
2014-11-09,0.0,27874.73046875,0.0,1.13508023857081,30000.0,31640.05571056578
2014-11-10,0.0,27874.73046875,0.0,1.13508023857081,30000.0,31640.05571056578
2014-11-11,0.0,27910.060546875,0.0,1.13508023857081,30000.0,31680.15818407263
2014-11-12,0.0,28008.900390625,0.0,1.13508023857081,30000.0,31792.349337496682
2014-11-13,0.0,27940.640625,0.0,1.13508023857081,30000.0,31714.869026446268
2014-11-14,0.0,28046.66015625,0.0,1.13508023857081,30000.0,31835.209701270684
2014-11-15,0.0,28177.880859375,0.0,1.13508023857081,30000.0,31984.15572827924
2014-11-16,0.0,28177.880859375,0.0,1.13508023857081,30000.0,31984.15572827924
2014-11-17,0.0,28177.880859375,0.0,1.13508023857081,30000.0,31984.15572827924
2014-11-18,0.0,28163.2890625,0.0,1.13508023857081,30000.0,31967.592868001186
2014-11-19,30000.0,28032.849609375,1.0701730440549693,2.2052532826257796,60000.0,61819.53362242902
2014-11-20,0.0,28067.560546875,0.0,2.2052532826257796,60000.0,61896.08003129392
2014-11-21,0.0,28334.630859375,0.0,2.2052532826257796,60000.0,62485.03771462643
2014-11-22,0.0,28499.5390625,0.0,2.2052532826257796,60000.0,62848.70207089976
2014-11-23,0.0,28499.5390625,0.0,2.2052532826257796,60000.0,62848.70207089976
2014-11-24,0.0,28499.5390625,0.0,2.2052532826257796,60000.0,62848.70207089976
2014-11-25,0.0,28338.05078125,0.0,2.2052532826257796,60000.0,62492.5795085676
2014-11-26,0.0,28386.189453125,0.0,2.2052532826257796,60000.0,62598.73747274119
2014-11-27,0.0,28438.91015625,0.0,2.2052532826257796,60000.0,62714.99997636994
2014-11-28,0.0,28693.990234375,0.0,2.2052532826257796,60000.0,63277.516155987534
2014-11-29,0.0,28559.619140625,0.0,2.2052532826257796,60000.0,62981.19386040533
2014-11-30,0.0,28559.619140625,0.0,2.2052532826257796,60000.0,62981.19386040533
2014-12-01,0.0,28559.619140625,0.0,2.2052532826257796,60000.0,62981.19386040533
2014-12-02,0.0,28444.009765625,0.0,2.2052532826257796,60000.0,62726.245906684264
2014-12-03,0.0,28442.7109375,0.0,2.2052532826257796,60000.0,62723.38166169804
2014-12-04,0.0,28562.8203125,0.0,2.2052532826257796,60000.0,62988.25325519092
2014-12-05,0.0,28458.099609375,0.0,2.2052532826257796,60000.0,62757.31758086564
2014-12-06,0.0,28119.400390625,0.0,2.2052532826257796,60000.0,62010.40001689441
2014-12-07,0.0,28119.400390625,0.0,2.2052532826257796,60000.0,62010.40001689441
2014-12-08,0.0,28119.400390625,0.0,2.2052532826257796,60000.0,62010.40001689441
2014-12-09,0.0,27797.009765625,0.0,2.2052532826257796,60000.0,61299.44703282538
2014-12-10,0.0,27831.099609375,0.0,2.2052532826257796,60000.0,61374.62377265927
2014-12-11,0.0,27602.009765625,0.0,2.2052532826257796,60000.0,60869.422642713354
2014-12-12,0.0,27350.6796875,0.0,2.2052532826257796,60000.0,60315.176162905605
2014-12-13,0.0,27319.560546875,0.0,2.2052532826257796,60000.0,60246.55057588983
2014-12-14,0.0,27319.560546875,0.0,2.2052532826257796,60000.0,60246.55057588983
2014-12-15,0.0,27319.560546875,0.0,2.2052532826257796,60000.0,60246.55057588983
2014-12-16,0.0,26781.439453125,0.0,2.2052532826257796,60000.0,59059.85726744747
2014-12-17,0.0,26710.130859375,0.0,2.2052532826257796,60000.0,58902.603757000856
2014-12-18,0.0,27126.5703125,0.0,2.2052532826257796,60000.0,59820.95822801964
2014-12-19,30000.0,27371.83984375,1.096016934603324,3.3012702172291037,90000.0,90361.8396669368
2014-12-20,0.0,27701.7890625,0.0,3.3012702172291037,90000.0,91451.09119599419
2014-12-21,0.0,27701.7890625,0.0,3.3012702172291037,90000.0,91451.09119599419
2014-12-22,0.0,27701.7890625,0.0,3.3012702172291037,90000.0,91451.09119599419
2014-12-23,0.0,27506.4609375,0.0,3.3012702172291037,90000.0,90806.26027434449
2014-12-24,0.0,27208.609375,0.0,3.3012702172291037,90000.0,89822.97178190808
2014-12-25,0.0,27403.5390625,0.0,3.3012702172291037,90000.0,90466.48735370561
2014-12-26,0.0,27403.5390625,0.0,3.3012702172291037,90000.0,90466.48735370561
2014-12-27,0.0,27403.5390625,0.0,3.3012702172291037,90000.0,90466.48735370561
2014-12-28,0.0,27403.5390625,0.0,3.3012702172291037,90000.0,90466.48735370561
2014-12-29,0.0,27403.5390625,0.0,3.3012702172291037,90000.0,90466.48735370561
2014-12-30,0.0,27403.5390625,0.0,3.3012702172291037,90000.0,90466.48735370561
2014-12-31,0.0,27499.419921875,0.0,3.3012702172291037,90000.0,90783.01597916262
2015-01-01,0.0,27887.900390625,0.0,3.3012702172291037,90000.0,92065.4949806222
2015-01-02,0.0,27887.900390625,0.0,3.3012702172291037,90000.0,92065.4949806222
2015-01-03,0.0,27842.3203125,0.0,3.3012702172291037,90000.0,91915.02282620917
2015-01-04,0.0,27842.3203125,0.0,3.3012702172291037,90000.0,91915.02282620917
2015-01-05,0.0,27842.3203125,0.0,3.3012702172291037,90000.0,91915.02282620917
2015-01-06,0.0,26987.4609375,0.0,3.3012702172291037,90000.0,89092.90103160258
2015-01-07,0.0,26908.8203125,0.0,3.3012702172291037,90000.0,88833.2870784258
2015-01-08,0.0,27274.7109375,0.0,3.3012702172291037,90000.0,90041.19090150164
2015-01-09,0.0,27458.380859375,0.0,3.3012702172291037,90000.0,90647.53494438838
2015-01-10,0.0,27585.26953125,0.0,3.3012702172291037,90000.0,91066.42873775307
2015-01-11,0.0,27585.26953125,0.0,3.3012702172291037,90000.0,91066.42873775307
2015-01-12,0.0,27585.26953125,0.0,3.3012702172291037,90000.0,91066.42873775307
2015-01-13,0.0,27425.73046875,0.0,3.3012702172291037,90000.0,90539.74718223716
2015-01-14,0.0,27346.8203125,0.0,3.3012702172291037,90000.0,90279.24343357215
2015-01-15,0.0,28075.55078125,0.0,3.3012702172291037,90000.0,92684.97962644392
2015-01-16,0.0,28121.890625,0.0,3.3012702172291037,90000.0,92837.95997248685
2015-01-17,0.0,28262.009765625,0.0,3.3012702172291037,90000.0,93300.5311182959
2015-01-18,0.0,28262.009765625,0.0,3.3012702172291037,90000.0,93300.5311182959
2015-01-19,30000.0,28262.009765625,1.0614956349101865,4.36276585213929,120000.0,123300.5311182959
2015-01-20,0.0,28784.669921875,0.0,4.36276585213929,120000.0,125580.77500025718
2015-01-21,0.0,28888.859375,0.0,4.36276585213929,120000.0,126035.329188504
2015-01-22,0.0,29006.01953125,0.0,4.36276585213929,120000.0,126546.4715174228
2015-01-23,0.0,29278.83984375,0.0,4.36276585213929,120000.0,127736.72266056777
2015-01-24,0.0,29571.0390625,0.0,4.36276585213929,120000.0,129011.51943415205
2015-01-25,0.0,29571.0390625,0.0,4.36276585213929,120000.0,129011.51943415205
2015-01-26,0.0,29571.0390625,0.0,4.36276585213929,120000.0,129011.51943415205
2015-01-27,0.0,29571.0390625,0.0,4.36276585213929,120000.0,129011.51943415205
2015-01-28,0.0,29559.1796875,0.0,4.36276585213929,120000.0,128959.77975787433
2015-01-29,0.0,29681.76953125,0.0,4.36276585213929,120000.0,129494.61054200593
2015-01-30,0.0,29182.94921875,0.0,4.36276585213929,120000.0,127318.37431627748
2015-01-31,0.0,29122.26953125,0.0,4.36276585213929,120000.0,127053.64304773399
2015-02-01,0.0,29122.26953125,0.0,4.36276585213929,120000.0,127053.64304773399
2015-02-02,0.0,29122.26953125,0.0,4.36276585213929,120000.0,127053.64304773399
2015-02-03,0.0,29000.140625,0.0,4.36276585213929,120000.0,126520.82322598738
2015-02-04,0.0,28883.109375,0.0,4.36276585213929,120000.0,126010.2432848542
2015-02-05,0.0,28850.970703125,0.0,4.36276585213929,120000.0,125870.02978466483
2015-02-06,0.0,28717.91015625,0.0,4.36276585213929,120000.0,125289.51777449161
2015-02-07,0.0,28227.390625,0.0,4.36276585213929,120000.0,123149.49591374674
2015-02-08,0.0,28227.390625,0.0,4.36276585213929,120000.0,123149.49591374674
2015-02-09,0.0,28227.390625,0.0,4.36276585213929,120000.0,123149.49591374674
2015-02-10,0.0,28355.619140625,0.0,4.36276585213929,120000.0,123708.926902986
2015-02-11,0.0,28533.970703125,0.0,4.36276585213929,120000.0,124487.03300953668
2015-02-12,0.0,28805.099609375,0.0,4.36276585213929,120000.0,125669.90494325206
2015-02-13,0.0,29094.9296875,0.0,4.36276585213929,120000.0,126934.36571101868
2015-02-14,0.0,29135.880859375,0.0,4.36276585213929,120000.0,127113.02608528001
2015-02-15,0.0,29135.880859375,0.0,4.36276585213929,120000.0,127113.02608528001
2015-02-16,0.0,29135.880859375,0.0,4.36276585213929,120000.0,127113.02608528001
2015-02-17,0.0,29320.259765625,0.0,4.36276585213929,120000.0,127917.4280813223
2015-02-18,0.0,29320.259765625,0.0,4.36276585213929,120000.0,127917.4280813223
2015-02-19,30000.0,29462.26953125,1.018251495125983,5.381017347265273,150000.0,158536.98343746137
2015-02-20,0.0,29231.41015625,0.0,5.381017347265273,150000.0,157294.72513580756
2015-02-21,0.0,28975.109375,0.0,5.381017347265273,150000.0,155915.56618578365
2015-02-22,0.0,28975.109375,0.0,5.381017347265273,150000.0,155915.56618578365
2015-02-23,0.0,28975.109375,0.0,5.381017347265273,150000.0,155915.56618578365
2015-02-24,0.0,29004.66015625,0.0,5.381017347265273,150000.0,156074.57945231514
2015-02-25,0.0,29007.990234375,0.0,5.381017347265273,150000.0,156092.49866047353
2015-02-26,0.0,28746.650390625,0.0,5.381017347265273,150000.0,154686.22442772318
2015-02-27,0.0,29220.119140625,0.0,5.381017347265273,150000.0,157233.96798486117
2015-02-28,0.0,29459.140625,0.0,5.381017347265273,150000.0,158520.14673865214
2015-03-01,0.0,29459.140625,0.0,5.381017347265273,150000.0,158520.14673865214
2015-03-02,0.0,29459.140625,0.0,5.381017347265273,150000.0,158520.14673865214
2015-03-03,0.0,29593.73046875,0.0,5.381017347265273,150000.0,159244.37702263662
