Date,Investment,Adj Close,Units Purchased
2014-10-01,1764.7058823529412,26567.990234375,0.0664222572646716
2014-10-02,0.0,26271.970703125,0.0
2014-10-03,0.0,26271.970703125,0.0
2014-10-04,0.0,26271.970703125,0.0
2014-10-05,0.0,26271.970703125,0.0
2014-10-06,0.0,26271.970703125,0.0
2014-10-07,1764.7058823529412,26271.970703125,0.0671706703046465
2014-10-08,1764.7058823529412,26246.7890625,0.0672351150516258
2014-10-09,1764.7058823529412,26637.279296875,0.0662494792611935
2014-10-10,1764.7058823529412,26297.380859375,0.0671057658475454
2014-10-11,0.0,26384.0703125,0.0
2014-10-12,0.0,26384.0703125,0.0
2014-10-13,1764.7058823529412,26384.0703125,0.0668852781792684
2014-10-14,1764.7058823529412,26349.330078125,0.0669734629730865
2014-10-15,0.0,25999.33984375,0.0
2014-10-16,1764.7058823529412,25999.33984375,0.0678750265567669
2014-10-17,1764.7058823529412,26108.529296875,0.0675911638793137
2014-10-18,0.0,26429.849609375,0.0
2014-10-19,0.0,26429.849609375,0.0
2014-10-20,1764.7058823529412,26429.849609375,0.0667694257982829
2014-10-21,1764.7058823529412,26575.650390625,0.0664031117362783
2014-10-22,1764.7058823529412,26787.23046875,0.0658786239365673
2014-10-23,0.0,26752.900390625,0.0
2014-10-24,0.0,26752.900390625,0.0
2014-10-25,0.0,26752.900390625,0.0
2014-10-26,0.0,26752.900390625,0.0
2014-10-27,1764.7058823529412,26752.900390625,0.0659631612492881
2014-10-28,1764.7058823529412,26880.8203125,0.0656492570478708
2014-10-29,1764.7058823529412,27098.169921875,0.0651226960138139
2014-10-30,1764.7058823529412,27346.330078125,0.0645317260967523
2014-10-31,1764.7058823529412,27865.830078125,0.0633286673106593
2014-11-01,0.0,27860.380859375,0.0
2014-11-02,0.0,27860.380859375,0.0
2014-11-03,1666.6666666666667,27860.380859375,0.0598221063480485
2014-11-04,0.0,27915.880859375,0.0
2014-11-05,1666.6666666666667,27915.880859375,0.0597031730813878
2014-11-06,0.0,27868.630859375,0.0
2014-11-07,1666.6666666666667,27868.630859375,0.0598043971042804
