Date,Investment,Adj Close,Units Purchased,Cumulative Units Purchased,Total Invested,Acquired Value
2014-10-01,1764.7058823529412,26567.990234375,0.0664222572646716,0.0664222572646716,1764.7058823529412,1764.705882352939
2014-10-02,0.0,26271.970703125,0.0,0.0664222572646716,1764.7058823529412,1745.0435968928841
2014-10-03,0.0,26271.970703125,0.0,0.0664222572646716,1764.7058823529412,1745.0435968928841
2014-10-04,0.0,26271.970703125,0.0,0.0664222572646716,1764.7058823529412,1745.0435968928841
2014-10-05,0.0,26271.970703125,0.0,0.0664222572646716,1764.7058823529412,1745.0435968928841
2014-10-06,0.0,26271.970703125,0.0,0.0664222572646716,1764.7058823529412,1745.0435968928841
2014-10-07,1764.7058823529412,26271.970703125,0.0671706703046465,0.13359292756931812,3529.4117647058824,3509.7494792458256
2014-10-08,1764.7058823529412,26246.7890625,0.0672351150516258,0.20082804262094392,5294.117647058823,5271.091272506675
2014-10-09,1764.7058823529412,26637.279296875,0.0662494792611935,0.2670775218821374,7058.823529411765,7114.218544291738
2014-10-10,1764.7058823529412,26297.380859375,0.0671057658475454,0.3341832877296828,8823.529411764706,8788.14519426557
2014-10-11,0.0,26384.0703125,0.0,0.3341832877296828,8823.529411764706,8817.11536072237
2014-10-12,0.0,26384.0703125,0.0,0.3341832877296828,8823.529411764706,8817.11536072237
2014-10-13,1764.7058823529412,26384.0703125,0.0668852781792684,0.40106856590895124,10588.235294117647,10581.82124307531
2014-10-14,1764.7058823529412,26349.330078125,0.0669734629730865,0.4680420288820377,12352.941176470587,12332.593909448127
2014-10-15,0.0,25999.33984375,0.0,0.4680420288820377,12352.941176470587,12168.783770062351
2014-10-16,1764.7058823529412,25999.33984375,0.0678750265567669,0.5359170554388046,14117.647058823528,13933.489652415292
2014-10-17,1764.7058823529412,26108.529296875,0.0675911638793137,0.6035082193181184,15882.352941176468,15756.712024971957
2014-10-18,0.0,26429.849609375,0.0,0.6035082193181184,15882.352941176468,15950.631474599573
2014-10-19,0.0,26429.849609375,0.0,0.6035082193181184,15882.352941176468,15950.631474599573
2014-10-20,1764.7058823529412,26429.849609375,0.0667694257982829,0.6702776451164013,17647.05882352941,17715.337356952514
2014-10-21,1764.7058823529412,26575.650390625,0.0664031117362783,0.7366807568526796,19411.76470588235,19577.770243617837
2014-10-22,1764.7058823529412,26787.23046875,0.0658786239365673,0.8025593807892469,21176.47058823529,21498.34309805885
2014-10-23,0.0,26752.900390625,0.0,0.8025593807892469,21176.47058823529,21470.791171816403
2014-10-24,0.0,26752.900390625,0.0,0.8025593807892469,21176.47058823529,21470.791171816403
2014-10-25,0.0,26752.900390625,0.0,0.8025593807892469,21176.47058823529,21470.791171816403
2014-10-26,0.0,26752.900390625,0.0,0.8025593807892469,21176.47058823529,21470.791171816403
2014-10-27,1764.7058823529412,26752.900390625,0.0659631612492881,0.8685225420385351,22941.17647058823,23235.497054169344
2014-10-28,1764.7058823529412,26880.8203125,0.0656492570478708,0.9341717990864059,24705.88235294117,25111.30427224653
2014-10-29,1764.7058823529412,27098.169921875,0.0651226960138139,0.9992944951002198,26470.58823529411,27079.052030220042
2014-10-30,1764.7058823529412,27346.330078125,0.0645317260967523,1.0638262211969722,28235.294117647052,29091.74299061682
2014-10-31,1764.7058823529412,27865.830078125,0.0633286673106593,1.1271548885076315,29999.999999999993,31409.10659488159
2014-11-01,0.0,27860.380859375,0.0,1.1271548885076315,29999.999999999993,31402.964481328978
2014-11-02,0.0,27860.380859375,0.0,1.1271548885076315,29999.999999999993,31402.964481328978
2014-11-03,1666.6666666666667,27860.380859375,0.0598221063480485,1.1869769948556799,31666.66666666666,33069.63114799564
2014-11-04,0.0,27915.880859375,0.0,1.1869769948556799,31666.66666666666,33135.50837121013
2014-11-05,1666.6666666666667,27915.880859375,0.0597031730813878,1.2466801679370676,33333.33333333333,34802.1750378768
2014-11-06,0.0,27868.630859375,0.0,1.2466801679370676,33333.33333333333,34743.26939994177
2014-11-07,1666.6666666666667,27868.630859375,0.0598043971042804,1.306484565041348,34999.99999999999,36409.93606660843
2014-11-08,0.0,27874.73046875,0.0,1.306484565041348,34999.99999999999,36417.90511210965
2014-11-09,0.0,27874.73046875,0.0,1.306484565041348,34999.99999999999,36417.90511210965
2014-11-10,1666.6666666666667,27874.73046875,0.059791310575546,1.366275875616894,36666.66666666666,38084.57177877632
2014-11-11,1666.6666666666667,27910.060546875,0.0597156234708805,1.4259914990877745,38333.33333333332,39799.50907886883
2014-11-12,1666.6666666666667,28008.900390625,0.0595048946378675,1.485496393725642,39999.999999999985,41607.120522494166
2014-11-13,1666.6666666666667,27940.640625,0.059650266757857,1.545146660483499,41666.66666666665,43172.387553488334
2014-11-14,1666.6666666666667,28046.66015625,0.0594247820375597,1.6045714425210587,43333.333333333314,45002.869944811966
2014-11-15,0.0,28177.880859375,0.0,1.6045714425210587,43333.333333333314,45213.42293771387
2014-11-16,0.0,28177.880859375,0.0,1.6045714425210587,43333.333333333314,45213.42293771387
2014-11-17,1666.6666666666667,28177.880859375,0.059148048605371,1.6637194911264297,44999.99999999998,46880.08960438054
2014-11-18,1666.6666666666667,28163.2890625,0.0591786940427305,1.7228981851691603,46666.66666666664,48522.47961417571
2014-11-19,1666.6666666666667,28032.849609375,0.0594540580030538,1.782352243172214,48333.33333333331,49964.41238377886
2014-11-20,1666.6666666666667,28067.560546875,0.0593805316241575,1.8417327747963717,49999.99999999997,51692.94616776126
2014-11-21,1666.6666666666667,28334.630859375,0.0588208357094308,1.9005536105058025,51666.666666666635,53851.48498213429
2014-11-22,0.0,28499.5390625,0.0,1.9005536105058025,51666.666666666635,54164.90186298553
2014-11-23,0.0,28499.5390625,0.0,1.9005536105058025,51666.666666666635,54164.90186298553
2014-11-24,1666.6666666666667,28499.5390625,0.0584804779828767,1.9590340884886792,53333.3333333333,55831.56852965219
2014-11-25,1666.6666666666667,28338.05078125,0.0588137370326622,2.0178478255213412,54999.99999999996,57181.87414845866
2014-11-26,1666.6666666666667,28386.189453125,0.0587139978551501,2.0765618233764913,56666.66666666663,58945.67732949178
2014-11-27,1666.6666666666667,28438.91015625,0.0586051525009084,2.1351669758773997,58333.33333333329,60721.82179556938
2014-11-28,1666.6666666666667,28693.990234375,0.058084172088064,2.1932511479654635,59999.999999999956,62933.12702125277
2014-11-29,0.0,28559.619140625,0.0,2.1932511479654635,59999.999999999956,62638.41746563221
2014-11-30,0.0,28559.619140625,0.0,2.1932511479654635,59999.999999999956,62638.41746563221
2014-12-01,1500.0,28559.619140625,0.0525217088020023,2.245772856767466,61499.999999999956,64138.41746563221
2014-12-02,1500.0,28444.009765625,0.0527351808820137,2.2985080376494795,62999.999999999956,65378.785069269354
2014-12-03,1500.0,28442.7109375,0.0527375890187155,2.351245626668195,64499.999999999956,66875.79970238451
2014-12-04,1500.0,28562.8203125,0.0525158224429102,2.4037614491111055,65999.99999999996,68658.20634507512
2014-12-05,1500.0,28458.099609375,0.0527090712517519,2.456470520362857,67499.99999999996,69906.48275597944
2014-12-06,0.0,28119.400390625,0.0,2.456470520362857,67499.99999999996,69074.47810985013
2014-12-07,0.0,28119.400390625,0.0,2.456470520362857,67499.99999999996,69074.47810985013
2014-12-08,1500.0,28119.400390625,0.0533439539663903,2.5098144743292474,68999.99999999996,70574.47810985013
2014-12-09,1500.0,27797.009765625,0.0539626388826529,2.5637771132119003,70499.99999999996,71265.33745283706
2014-12-10,1500.0,27831.099609375,0.0538965409578973,2.6176736541697974,71999.99999999996,72852.73621403628
2014-12-11,1500.0,27602.009765625,0.0543438688971145,2.672017523066912,73499.99999999996,73753.05376561402
2014-12-12,1500.0,27350.6796875,0.0548432440121603,2.726860767079072,74999.99999999996,74581.49539279024
2014-12-13,0.0,27319.560546875,0.0,2.726860767079072,74999.99999999996,74496.63782911471
2014-12-14,0.0,27319.560546875,0.0,2.726860767079072,74999.99999999996,74496.63782911471
2014-12-15,1500.0,27319.560546875,0.0549057148055619,2.781766481884634,76499.99999999996,75996.63782911473
2014-12-16,1500.0,26781.439453125,0.0560089386765569,2.837775420561191,77999.99999999996,75999.71060732586
2014-12-17,1500.0,26710.130859375,0.0561584669089524,2.8939338874701432,79499.99999999996,77297.35283270733
2014-12-18,1500.0,27126.5703125,0.0552963379712176,2.9492302254413607,80999.99999999996,80002.50107818529
2014-12-19,1500.0,27371.83984375,0.0548008467301662,3.004031072171527,82499.99999999996,82225.85739312763
2014-12-20,0.0,27701.7890625,0.0,3.004031072171527,82499.99999999996,83217.03509849135
2014-12-21,0.0,27701.7890625,0.0,3.004031072171527,82499.99999999996,83217.03509849135
2014-12-22,1500.0,27701.7890625,0.0541481272785574,3.0581791994500844,83999.99999999996,84717.03509849135
2014-12-23,1500.0,27506.4609375,0.054532642472919,3.1127118419230033,85499.99999999996,85619.68668954876
2014-12-24,1500.0,27208.609375,0.0551296091368138,3.167841451059817,86999.99999999996,86192.56060381974
2014-12-25,0.0,27403.5390625,0.0,3.167841451059817,86999.99999999996,86810.06694792438
2014-12-26,0.0,27403.5390625,0.0,3.167841451059817,86999.99999999996,86810.06694792438
2014-12-27,0.0,27403.5390625,0.0,3.167841451059817,86999.99999999996,86810.06694792438
2014-12-28,0.0,27403.5390625,0.0,3.167841451059817,86999.99999999996,86810.06694792438
2014-12-29,0.0,27403.5390625,0.0,3.167841451059817,86999.99999999996,86810.06694792438
2014-12-30,1500.0,27403.5390625,0.0547374555008719,3.222578906560689,88499.99999999996,88310.06694792438
2014-12-31,1500.0,27499.419921875,0.0545466051379066,3.277125511698596,89999.99999999996,90119.05058288916
2015-01-01,0.0,27887.900390625,0.0,3.277125511698596,89999.99999999996,91392.14983782642
